"","RouteDataID","CountryNum","StateNum","Route","RouteName","Latitude","Longitude","NCar","Noise","BirdCount"
"48",6367781,840,14,907,"CHOLLA GARD.",33.9250177,-115.9269019,101,11,9
"49",6367232,840,14,92,"ALAMO RIVER",32.8471607,-115.4338989,67,7,7
"50",6368397,840,17,126,"CONE MTN",37.6256667,-104.3100659,3,0,4
"51",6367364,840,17,48,"GUFFEY",38.982811,-105.5746738,29,0,4
"52",6367387,840,2,141,"ALABAMA PT 2",30.2816323,-87.5183917,617,9,1
"53",6367252,840,2,49,"WEDGEWORTH",32.8055085,-87.7643955,80,1,1
"54",6369525,840,2,71,"WHEELER DAM",34.7961251,-87.3837235,120,1,3
"55",6367642,840,21,1,"MT PLEASANT",39.5003037,-75.6860679,0,1,1
"56",6368533,840,21,105,"BLACKBIRD",39.3705837,-75.6392639,17,0,6
"57",6368973,840,25,11,"STEINHATCHEE",29.6686989,-83.3782062,129,4,1
"58",6367460,840,25,116,"CITRUS PARK",28.0402277,-82.5089729,0,0,1
"59",6370062,840,25,178,"REDLANDS",25.618989,-80.4147339,483,2,11
"60",6367471,840,25,61,"PINETTA",30.5193097,-83.2158819,152,0,1
"61",6368112,840,25,66,"NOBLETON",28.6471072,-82.1719367,123,0,3
"62",6368868,840,25,68,"WINTER GARDN",28.6901383,-81.5469756,1745,2,1
"63",6367917,840,25,81,"DEVILS GARDN",26.5587549,-81.126711,133,1,1
"64",6367230,840,25,88,"CLEWISTON",26.750328,-80.902032,100,2,1
"65",6367396,840,25,906,"GREEN SWAMP",28.3029119,-81.9184945,0,3,1
"66",6369106,840,27,34,"JACKSONBORO",32.8829954,-81.637766,9,1,1
"67",6369369,840,33,29,"COOLIN",48.4797897,-116.8492509,14,3,1
"68",6369034,840,34,1,"GUILFORD",42.2101956,-90.0603721,0,1,20
"69",6367343,840,34,25,"BARTONVILLE",40.6004653,-89.6657014,49,0,2
"70",6370105,840,34,301,"LAKE GALENA",42.3972257,-90.2808839,10,2,1
"71",6369788,840,34,307,"CLAYTON",40.0179525,-90.9316336,0,0,1
"72",6369270,840,34,9,"PUTNAM",41.1849333,-89.4568609,7,1,1
"73",6367531,840,35,11,"W LAFAYETTE",40.4076491,-87.0361216,109,3,1
"74",6368927,840,35,314,"GEORGIA",38.7671667,-86.5484989,26,1,1
"75",6370391,840,36,1,"MT HAMILL",40.7698922,-91.6797963,0,1,2
"76",6370116,840,38,2,"GALESBURG",37.5148587,-95.3249979,14,1,1
"77",6370075,840,38,26,"GRANTVILLE",39.0805438,-95.5671042,5,0,1
"78",6369936,840,38,38,"RULETON",39.1767667,-101.9689869,2,1,2
"79",6368556,840,38,9,"COATS",37.5142707,-98.8298029,3,0,1
"80",6367822,840,39,120,"Million 2",37.2448,-87.3322,76,0,1
"81",6368625,840,42,106,"LTL CHENIER",29.7706489,-93.0158239,13,0,2
"82",6367260,840,42,208,"PEARL RIVER",30.2700817,-89.8453979,173,0,1
"83",6367408,840,44,4,"KITTERY PT",43.0811777,-70.7139509,265,4,7
"84",6367502,840,46,123,"DAVIDSNVILLE",38.9888945,-76.6695275,97,1,1
"85",6367998,840,46,44,"VIENNA",38.5203297,-75.7964256,28,1,1
"86",6367483,840,50,57,"WORTHINGTON",43.5869507,-95.7747889,18,9,3
"87",6369626,840,50,6,"ASH CREEK",43.5872765,-96.1830378,43,12,10
"88",6368761,840,50,64,"NEW LONDON",45.2573787,-94.8259589,45,1,1
"89",6370451,840,50,905,"WHITEWATER 2",44.05684,-91.989433,41,0,1
"90",6368972,840,51,119,"NECAISE",30.6193407,-89.5109799,32,1,2
"91",6370859,840,51,23,"MACON",33.1507326,-88.6241136,15,1,1
"92",6369117,840,52,70,"MCFALL",40.1002567,-94.1422189,25,3,2
"93",6369185,840,53,304,"SHELBY",48.566383,-111.579335,3,3,1
"94",6368481,840,54,15,"RICHLAND",41.4820177,-97.1945039,69,0,1
"95",6367498,840,54,7,"KEARNEY",40.6406757,-98.8760679,18,0,7
"96",6369837,840,55,15,"TOIYABE NF",39.0044442,-117.4662536,12,0,1
"97",6369849,840,55,22,"DOBBIN CREEK",38.8779597,-116.4033739,2,0,1
"98",6367985,840,55,33,"NELSON",35.7087118,-114.7110604,1,0,9
"99",6367707,840,55,906,"ASH MEADOWS",36.4907307,-116.3432079,9,0,4
"100",6367569,840,59,3,"SIX POINTS",39.5314149,-75.1074594,205,0,1380
"101",6367354,840,59,30,"OCEAN CITY",39.2953945,-74.5547951,0,11,9
"102",6368638,840,6,107,"PEACH SPRING",35.5541565,-113.3760172,183,0,1
"103",6367241,840,6,12,"OATMAN",34.9859877,-114.4831159,27,1,1
"104",6367421,840,6,121,"CASA GRANDE",33.0385437,-111.3789069,14,10,49
"105",6368582,840,6,126,"Ajo 2",32.4655,-112.86988,105,6,61
"106",6370718,840,6,130,"ORGAN PIPE",31.9571917,-112.7999879,24,1,23
"107",6370373,840,6,133,"PORTAL",31.9825267,-109.2013399,5,0,1
"108",6367233,840,6,170,"PALO VERDE 2",33.3339864,-112.677217,21,0,8
"109",6367247,840,6,172,"CUTTER 2",33.178809,-110.215069,6,0,43
"110",6370719,840,6,176,"BATES WELL",32.3559327,-112.8270799,9,2,18
"111",6367224,840,6,206,"WILLOW BEACH 2",35.8663187,-114.6620259,9,0,23
"112",6367225,840,6,219,"HOPE 2",33.9225847,-113.82479,112,4,15
"113",6368335,840,6,24,"LAGUNA",32.8332815,-114.3988546,20,2,11
"114",6367262,840,6,29,"SAN SIMON",32.4996877,-109.3368449,0,0,17
"115",6367251,840,6,31,"PEÑA BLANCA",31.387449,-111.064564,2,0,3
"116",6368186,840,6,32,"PATAGONIA",31.5175977,-110.7949529,22,0,1
"117",6367235,840,6,56,"RIVIERA",35.1226722,-114.582156,48,0,6
"118",6368578,840,6,63,"ALAMO RES.",34.2318174,-113.5975476,9,4,67
"119",6367867,840,6,68,"CIBOLA LAKE",33.2314477,-114.668276,8,0,9
"120",6369929,840,6,69,"GILA BEND",33.2869987,-112.9375459,0,0,1
"121",6368117,840,6,71,"BARTLETT RES",33.8177037,-111.6398389,27,0,17
"122",6368334,840,6,74,"ARABY",32.8548017,-114.4452209,218,13,17
"123",6368176,840,6,78,"REDINGTON",32.5434377,-110.5053099,3,0,6
"124",6367239,840,6,80,"CABEZA PRIET",32.4009815,-112.9321083,0,0,10
"125",6367253,840,6,82,"SAHUARITA",31.9576267,-110.9446259,14,1,6
"126",6367240,840,6,84,"Wickenburg",33.962204,-112.77163,33,2,26
"127",6369601,840,60,164,"MAGDALENA",34.17281,-107.3003133,1,0,1
"128",6367263,840,60,25,"GAGE",32.3245289,-108.1067589,0,1,2
"129",6367497,840,60,75,"RED ROCK",32.3972197,-108.7266319,1,1,1
"130",6367258,840,60,82,"COLUMBUS",31.8359947,-107.5695189,45,3,1
"131",6367352,840,61,14,"W SHOKAN",41.985822,-74.329198,32,4,1
"132",6367948,840,61,53,"HAMBURG",42.6805707,-78.8216099,198,0,1
"133",6367305,840,63,101,"SUPPLY",33.9225168,-78.2125169,107,5,2
"134",6368669,840,64,1,"FORMAN",46.1531849,-97.6746757,8,0,1
"135",6368213,840,64,17,"ROLLA",48.7474635,-99.6133701,27,9,1
"136",6367873,840,64,18,"NILES",48.2672307,-99.3513109,7,1,1
"137",6369860,840,64,26,"STANLEY",48.2692787,-102.4614329,4,6,1
"138",6370001,840,64,38,"WILD ROSE",48.5899857,-103.0592269,15,1,1
"139",6369235,840,64,4,"EDGELEY",46.3406907,-98.6828159,6,1,8
"140",6368676,840,64,44,"TURTLE MTNS",48.8496871,-100.2489187,11,0,1
"141",6371828,840,66,85,"ASH RIDGE",38.9081057,-83.7588579,38,0,1
"142",6370244,840,67,69,"CLEAR LAKE",36.5291627,-100.3431859,13,3,3
"143",6367685,840,69,142,"NICOLAI MTN.",46.0240767,-123.368287,71,0,1
"144",6369056,840,69,160,"Bly  2",42.38999,-121.01745,4,0,3
"145",6369394,840,69,231,"CATLOW RIM",42.6557897,-118.9886249,9,1,15
"146",6370724,840,69,41,"GARFIELD",45.2552468,-122.2563686,188,22,1
"147",6369397,840,69,62,"FISH LAKE",42.9576667,-118.8677979,1,0,1
"148",6369392,840,72,180,"SCHAEFFERSTOWN 2",40.2953187,-76.3233736,0,4,1
"149",6367315,840,72,61,"WILLIAMSBURG",40.428119,-78.203532,31,3,1
"150",6370235,840,72,84,"COLLEGEVILLE",40.168557,-75.4610252,203,0,1
"151",6369342,840,81,10,"VOLGA",44.2320836,-96.9486732,8,0,1
"152",6369490,840,81,121,"TURTON",45.1555417,-98.2072839,29,1,23
"153",6368780,840,81,20,"FORBES",45.9390434,-98.8284656,0,0,1
"154",6370187,840,81,23,"LONG LAKE",45.8541675,-99.2629045,5,0,5
"155",6368250,840,81,37,"LODGEPOLE",45.8344327,-102.9426799,10,0,6
"156",6367341,840,82,202,"PAWPAW 2",36.3065622,-89.364692,17,5,1
"157",6367246,840,83,159,"CHANDLER 2",32.2333023,-95.5174446,179,2,42
"158",6367237,840,83,17,"CAMPBELLTON",28.6737143,-98.38854,24,5,5
"159",6367324,840,83,179,"HASKELL",33.3645608,-99.6563415,16,0,4
"160",6367944,840,83,20,"WINNIE",29.6706502,-94.3415601,57,0,1
"161",6369695,840,83,209,"ENCINAL 2",27.9766671,-99.266437,7,3,5
"162",6367249,840,83,21,"STOWELL",29.7343527,-94.4007057,113,5,408
"163",6369579,840,83,218,"CATARINA 3",28.355252,-99.618303,34,8,1
"164",6367839,840,83,22,"DANBURY",29.1267731,-95.2442265,89,8,2
"165",6367687,840,83,23,"KATY",29.7863554,-95.831598,35,0,1
"166",6367245,840,83,25,"ROCK ISLAND",29.513077,-96.550258,92,5,2
"167",6367339,840,83,26,"MULDOON",29.7858555,-97.0259942,11,0,1
"168",6367335,840,83,30,"HONDO",29.3597192,-99.1420313,68,0,1
"169",6367478,840,83,303,"SEJITA",27.2961057,-98.5051649,28,0,1
"170",6367243,840,83,306,"OYSTER LAKE",28.6112037,-96.2152819,22,2,170
"171",6367267,840,83,31,"UTOPIA",29.5611028,-99.5393332,94,4,2
"172",6367273,840,83,326,"ALLEN CREEK",30.3038597,-99.7103499,60,0,2
"173",6369827,840,83,366,"CHARLIE",34.0984847,-98.3157739,0,0,25
"174",6367979,840,83,373,"DALHART",35.9930757,-102.5674219,23,2,2
"175",6367271,840,83,378,"SAN PEDRO",26.9305414,-97.65234,14,0,6
"176",6368048,840,83,402,"Loyola Beach 2",27.3477527,-97.695112,7,0,1
"177",6367289,840,83,432,"QUITMAN CANYON 2",31.0025107,-105.55087,0,0,39
"178",6368492,840,83,439,"SHIELDS 2",31.5930797,-99.4248794,5,3,2
"179",6367248,840,83,448,"EASTON 2",32.3870612,-94.5702105,35,4,103
"180",6369389,840,83,507,"Bayside 3",28.03785,-97.160194,37,3,67
"181",6369786,840,83,57,"CROSSROADS",32.4388568,-94.1555047,0,0,1
"182",6367370,840,83,62,"GLEN ROSE",32.2930094,-97.8146904,189,14,8
"183",6368851,840,83,901,"L. ATASCOSA NWR",26.2449087,-97.3490589,0,0,14
"184",6367918,840,85,315,"PINE CREEK",38.5160977,-112.6055759,6,20,1
"185",6368749,840,85,907,"RED SPUR MTN.",41.6398477,-111.3184129,1,0,1
"186",6367310,840,87,4,"LANDGROVE",43.2885447,-72.8507919,13,4,1
"187",6367373,840,88,26,"HALL",37.9811797,-77.8218239,172,0,2
"188",6369410,840,88,41,"WYLLIESBURG",36.8559727,-78.5908119,32,1,1
"189",6369103,840,89,32,"CUSICK",48.3856347,-117.2723999,2,2,1
"190",6370260,840,89,40,"ILWACO",46.2694477,-124.0782779,75,0,3
"191",6369853,840,89,9,"TAHOLAH",47.3475467,-124.2942279,100,0,1
"192",6370263,840,89,907,"VASHON IS.",47.3451457,-122.4583439,57,0,3
"193",6370285,840,90,150,"SHANGHAI",39.4443357,-78.1386329,33,4,1
"194",6368546,840,90,23,"VALLEY HEAD",38.6064757,-80.0236509,165,9,1
"195",6367853,840,90,30,"GREEN BANK",38.3707667,-79.8181159,131,19,2
"196",6367344,840,90,52,"CLINTON",40.0890487,-80.6889494,135,10,1
"197",6368984,840,91,49,"CASCO",44.5887327,-87.6425339,13,0,2
"198",6369499,840,92,123,"FLAMIN GORGE",41.3426037,-109.5838619,13,5,25
